transfer_id,from_node,to_node,sku_id,units,transit_hrs,handling_cost_eur,transit_cost_eur,storage_cost_eur,total_cost_eur,transfer_mode,status,transfer_date
1591,RDC_LYS,IXD_PAR,SKU_0180,159,9.3,0.135,0.263,0.1,79.18,road,completed,2024-11-06
1592,1DC_MAD,IXD_MAD,SKU_0079,428,8.7,0.099,0.194,0.095,166.06,road,completed,2024-11-06
1593,RDC_IBE,IXD_BCN,SKU_0086,883,8.7,0.09,0.623,0.096,714.35,road,completed,2024-11-06
1594,IXD_MAD,FC_MAD2,SKU_0094,97,4.1,0.037,0.497,0.018,53.54,road,completed,2024-11-06
1595,IXD_MAD,FC_MAD2,SKU_0106,381,2.5,0.055,0.393,0.078,200.41,road,completed,2024-11-06
1596,IXD_BCN,FC_BCN1,SKU_0118,571,4.2,0.032,0.087,0.042,91.93,road,completed,2024-11-06
1597,1DC_MUC,IXD_PAR,SKU_0169,236,9.6,0.15,0.254,0.097,118.24,road,completed,2024-11-07
1598,RDC_IBE,IXD_BCN,SKU_0234,460,8.9,0.117,0.506,0.037,303.6,road,completed,2024-11-07
1599,1DC_MAD,IXD_MAD,SKU_0171,713,8.4,0.097,0.489,0.01,424.95,road,completed,2024-11-07
1600,1DC_MAD,IXD_MAD,SKU_0038,831,8.6,0.073,0.733,0.042,704.69,road,completed,2024-11-07
1601,RDC_LYS,IXD_PAR,SKU_0234,294,5.6,0.038,0.571,0.02,184.93,road,completed,2024-11-07
1602,IXD_BER,FC_BER1,SKU_0083,840,4.6,0.044,0.115,0.068,190.68,road,completed,2024-11-07
1603,1DC_BCN,IXD_BCN,SKU_0034,581,11.2,0.035,0.237,0.072,199.86,road,completed,2024-11-07
1604,1DC_MAD,IXD_MAD,SKU_0102,92,9.3,0.129,0.582,0.021,67.34,road,completed,2024-11-07
1605,1DC_MAD,IXD_MAD,SKU_0168,448,7.7,0.071,0.284,0.087,198.02,road,completed,2024-11-07
1606,RDC_IBE,IXD_BCN,SKU_0026,900,7.3,0.096,0.763,0.044,812.7,road,completed,2024-11-07
1607,IXD_BCN,FC_BCN2,SKU_0061,509,8.2,0.032,0.142,0.029,103.33,road,completed,2024-11-07
1608,IXD_PAR,FC_PAR1,SKU_0011,229,2.6,0.102,0.745,0.03,200.83,road,completed,2024-11-07
1609,1DC_MAD,IXD_MAD,SKU_0039,140,10.1,0.054,0.696,0.08,116.2,road,completed,2024-11-07
1610,IXD_MAD,FC_MAD1,SKU_0051,281,3.6,0.114,0.146,0.064,91.04,road,completed,2024-11-07
1611,IXD_MAD,FC_MAD2,SKU_0250,202,2.6,0.039,0.22,0.035,59.39,road,completed,2024-11-07
1612,1DC_CDG,IXD_PAR,SKU_0196,413,11.4,0.065,0.596,0.073,303.14,road,completed,2024-11-07
1613,IXD_BCN,FC_BCN1,SKU_0184,586,4.0,0.063,0.468,0.033,330.5,road,completed,2024-11-07
1614,IXD_PAR,FC_MUN1,SKU_0057,653,5.0,0.033,0.272,0.02,212.22,road,completed,2024-11-07
1615,1DC_MAD,IXD_MAD,SKU_0095,261,11.6,0.055,0.57,0.096,188.18,road,completed,2024-11-07
1616,1DC_CDG,IXD_PAR,SKU_0223,473,7.5,0.111,0.386,0.041,254.47,road,completed,2024-11-07
1617,RDC_LYS,IXD_PAR,SKU_0087,355,9.9,0.061,0.603,0.056,255.6,road,completed,2024-11-07
1618,1DC_BCN,IXD_BER,SKU_0037,223,10.3,0.122,0.415,0.01,121.98,road,completed,2024-11-07
1619,1DC_MUC,IXD_PAR,SKU_0123,851,7.1,0.055,0.577,0.064,592.3,road,completed,2024-11-07
1620,RDC_FRA,IXD_PAR,SKU_0145,276,10.7,0.068,0.784,0.032,243.98,road,completed,2024-11-07
1621,IXD_BER,FC_BER1,SKU_0114,218,3.4,0.042,0.742,0.078,187.92,road,completed,2024-11-07
1622,1DC_BCN,IXD_BER,SKU_0177,551,7.7,0.099,0.301,0.054,250.15,road,completed,2024-11-07
1623,RDC_IBE,IXD_BCN,SKU_0047,105,9.1,0.064,0.686,0.042,83.16,road,completed,2024-11-07
1624,1DC_MAD,IXD_MAD,SKU_0146,285,9.4,0.05,0.67,0.08,228.0,road,completed,2024-11-07
1625,IXD_BCN,FC_BCN2,SKU_0227,446,5.4,0.074,0.519,0.083,301.5,road,completed,2024-11-07
1626,IXD_BCN,FC_BCN1,SKU_0014,199,2.4,0.067,0.399,0.012,95.12,road,completed,2024-11-07
1627,1DC_CDG,IXD_PAR,SKU_0053,265,7.9,0.07,0.442,0.094,160.59,road,completed,2024-11-07
1628,IXD_MAD,FC_MAD1,SKU_0222,783,3.8,0.137,0.631,0.047,638.14,road,completed,2024-11-07
1629,RDC_LYS,IXD_PAR,SKU_0194,626,9.3,0.06,0.65,0.07,488.28,road,completed,2024-11-07
1630,1DC_BCN,IXD_BER,SKU_0101,736,9.5,0.095,0.161,0.066,236.99,road,completed,2024-11-07
1631,IXD_MAD,FC_MAD1,SKU_0121,735,5.2,0.119,0.566,0.052,541.69,road,completed,2024-11-07
1632,IXD_PAR,FC_PAR2,SKU_0206,388,2.0,0.127,0.695,0.07,346.1,road,completed,2024-11-07
1633,IXD_BER,FC_BER1,SKU_0093,616,5.1,0.052,0.498,0.064,378.22,road,completed,2024-11-08
1634,RDC_LYS,IXD_PAR,SKU_0210,666,9.5,0.065,0.778,0.036,585.41,road,completed,2024-11-08
1635,IXD_MAD,FC_MAD1,SKU_0127,147,5.9,0.098,0.595,0.064,111.28,road,completed,2024-11-08
1636,IXD_BCN,FC_BCN2,SKU_0029,868,3.7,0.067,0.384,0.024,412.3,road,completed,2024-11-08
1637,RDC_IBE,IXD_BCN,SKU_0139,534,7.0,0.15,0.697,0.014,459.77,road,completed,2024-11-08
1638,IXD_BCN,FC_BCN2,SKU_0115,818,3.4,0.146,0.116,0.063,265.85,road,completed,2024-11-08
1639,1DC_BCN,IXD_BER,SKU_0121,684,6.7,0.047,0.434,0.059,369.36,road,completed,2024-11-08
1640,IXD_PAR,FC_PAR1,SKU_0235,770,4.8,0.044,0.655,0.086,604.45,road,completed,2024-11-08
1641,IXD_PAR,FC_PAR1,SKU_0084,646,5.4,0.142,0.782,0.093,656.98,road,completed,2024-11-08
1642,RDC_LYS,IXD_PAR,SKU_0042,131,7.0,0.087,0.279,0.092,60.0,road,completed,2024-11-08
1643,IXD_PAR,FC_PAR1,SKU_0239,403,2.3,0.145,0.613,0.077,336.5,road,completed,2024-11-08
1644,IXD_BER,FC_BER1,SKU_0032,892,1.4,0.086,0.277,0.014,336.28,road,completed,2024-11-08
1645,RDC_IBE,IXD_MAD,SKU_0222,484,8.4,0.122,0.542,0.025,333.48,road,completed,2024-11-08
1646,IXD_BCN,FC_BCN1,SKU_0202,541,5.0,0.046,0.746,0.03,444.7,road,completed,2024-11-08
1647,RDC_LYS,IXD_PAR,SKU_0200,266,10.7,0.147,0.745,0.067,255.09,road,completed,2024-11-08
1648,IXD_PAR,FC_MUN1,SKU_0022,657,5.3,0.112,0.374,0.026,336.38,road,completed,2024-11-08
1649,IXD_PAR,FC_PAR1,SKU_0039,290,1.0,0.034,0.322,0.061,120.93,road,completed,2024-11-08
1650,RDC_IBE,IXD_MAD,SKU_0211,803,8.1,0.141,0.791,0.066,801.39,road,completed,2024-11-08
1651,IXD_PAR,FC_PAR2,SKU_0041,889,4.4,0.05,0.167,0.049,236.47,road,completed,2024-11-08
1652,RDC_IBE,IXD_BCN,SKU_0094,665,6.9,0.073,0.657,0.092,546.63,road,completed,2024-11-08
1653,RDC_LYS,IXD_PAR,SKU_0041,881,7.5,0.035,0.271,0.098,355.92,road,completed,2024-11-08
1654,1DC_BCN,IXD_PAR,SKU_0216,823,9.8,0.052,0.428,0.072,454.3,road,completed,2024-11-08
1655,IXD_BER,FC_BER1,SKU_0062,274,2.5,0.108,0.557,0.072,201.94,road,completed,2024-11-08
1656,1DC_BCN,IXD_PAR,SKU_0217,667,7.6,0.055,0.053,0.017,83.38,road,completed,2024-11-08
1657,IXD_BCN,FC_BCN2,SKU_0248,384,4.5,0.135,0.408,0.049,227.33,road,completed,2024-11-08
1658,IXD_MAD,FC_MAD1,SKU_0167,870,6.2,0.045,0.707,0.072,716.88,road,completed,2024-11-08
1659,IXD_PAR,FC_MUN1,SKU_0204,590,6.0,0.119,0.204,0.035,211.22,road,completed,2024-11-08
1660,RDC_FRA,IXD_PAR,SKU_0061,678,10.0,0.059,0.694,0.048,543.08,road,completed,2024-11-08
1661,RDC_IBE,IXD_BCN,SKU_0099,661,8.7,0.091,0.671,0.071,550.61,road,completed,2024-11-08
1662,IXD_PAR,FC_PAR2,SKU_0233,40,2.0,0.038,0.52,0.047,24.2,road,completed,2024-11-08
1663,1DC_MUC,IXD_PAR,SKU_0048,539,11.9,0.092,0.402,0.076,307.23,road,completed,2024-11-08
1664,1DC_BCN,IXD_PAR,SKU_0119,299,8.9,0.06,0.271,0.01,101.96,road,completed,2024-11-08
1665,RDC_LYS,IXD_PAR,SKU_0206,560,8.2,0.084,0.68,0.044,452.48,road,completed,2024-11-08
1666,RDC_FRA,IXD_PAR,SKU_0151,622,8.2,0.098,0.244,0.011,219.57,road,completed,2024-11-08
1667,IXD_BCN,FC_BCN1,SKU_0013,457,6.5,0.062,0.546,0.033,292.94,road,completed,2024-11-08
1668,RDC_FRA,IXD_PAR,SKU_0164,197,8.0,0.065,0.364,0.019,88.26,road,completed,2024-11-08
1669,IXD_PAR,FC_PAR2,SKU_0047,874,3.0,0.136,0.522,0.081,645.89,road,completed,2024-11-08
1670,1DC_BCN,IXD_PAR,SKU_0014,136,8.1,0.057,0.073,0.056,25.3,road,completed,2024-11-08
1671,RDC_LYS,IXD_PAR,SKU_0029,96,8.9,0.122,0.528,0.039,66.14,road,completed,2024-11-09
1672,IXD_BCN,FC_BCN2,SKU_0206,150,5.5,0.134,0.247,0.081,69.3,road,completed,2024-11-09
1673,IXD_BCN,FC_BCN1,SKU_0008,723,6.0,0.126,0.41,0.017,399.82,road,completed,2024-11-09
1674,IXD_MAD,FC_MAD2,SKU_0220,805,2.0,0.031,0.706,0.089,664.93,road,completed,2024-11-09
1675,1DC_BCN,IXD_BER,SKU_0110,74,10.3,0.142,0.588,0.015,55.13,road,completed,2024-11-09
1676,IXD_BER,FC_BER1,SKU_0008,383,5.5,0.051,0.598,0.012,253.16,road,completed,2024-11-09
1677,IXD_BCN,FC_BCN2,SKU_0186,307,5.1,0.035,0.515,0.035,179.59,road,completed,2024-11-09
1678,IXD_MAD,FC_MAD2,SKU_0058,123,1.6,0.134,0.375,0.042,67.77,road,completed,2024-11-10
1679,RDC_LYS,IXD_PAR,SKU_0040,317,9.2,0.108,0.11,0.032,79.25,road,completed,2024-11-10
1680,1DC_CDG,IXD_PAR,SKU_0076,585,8.8,0.08,0.462,0.022,329.94,road,completed,2024-11-10
1681,IXD_BER,FC_BER1,SKU_0139,732,3.4,0.056,0.76,0.026,616.34,road,completed,2024-11-10
1682,RDC_IBE,IXD_MAD,SKU_0218,763,7.3,0.125,0.46,0.047,482.22,road,completed,2024-11-10
1683,IXD_BER,FC_BER1,SKU_0084,793,2.3,0.079,0.522,0.035,504.35,road,completed,2024-11-10
1684,RDC_IBE,IXD_BCN,SKU_0225,102,7.2,0.11,0.372,0.061,55.39,road,completed,2024-11-10
1685,RDC_IBE,IXD_MAD,SKU_0153,785,7.3,0.06,0.243,0.082,302.23,road,completed,2024-11-10
1686,1DC_CDG,IXD_PAR,SKU_0002,494,7.4,0.069,0.693,0.055,403.6,road,completed,2024-11-10
1687,1DC_CDG,IXD_PAR,SKU_0189,844,6.9,0.05,0.613,0.015,572.23,road,completed,2024-11-10
1688,RDC_FRA,IXD_PAR,SKU_0225,823,8.0,0.07,0.566,0.069,580.21,road,completed,2024-11-10
1689,IXD_MAD,FC_MAD1,SKU_0004,879,5.4,0.039,0.107,0.032,156.46,road,completed,2024-11-10
1690,1DC_BCN,IXD_BCN,SKU_0131,94,9.2,0.115,0.455,0.073,60.44,road,completed,2024-11-11
1691,IXD_MAD,FC_MAD2,SKU_0136,76,1.0,0.044,0.083,0.051,13.53,road,completed,2024-11-11
1692,IXD_PAR,FC_PAR1,SKU_0179,826,4.0,0.135,0.631,0.086,703.75,road,completed,2024-11-11
1693,IXD_MAD,FC_MAD1,SKU_0104,501,5.3,0.046,0.78,0.092,459.92,road,completed,2024-11-11
1694,IXD_BCN,FC_BCN2,SKU_0020,108,5.2,0.117,0.559,0.022,75.38,road,completed,2024-11-11
1695,RDC_LYS,IXD_PAR,SKU_0019,436,8.6,0.071,0.116,0.082,117.28,road,completed,2024-11-11
1696,RDC_IBE,IXD_MAD,SKU_0218,20,14.7,0.095,0.441,0.098,12.68,rail,completed,2024-11-11
1697,IXD_PAR,FC_MUN1,SKU_0077,782,4.3,0.124,0.281,0.051,356.59,road,completed,2024-11-11
1698,1DC_BCN,IXD_PAR,SKU_0041,203,7.2,0.144,0.642,0.097,179.25,road,completed,2024-11-11
1699,1DC_MAD,IXD_MAD,SKU_0216,793,8.4,0.063,0.224,0.036,256.14,road,completed,2024-11-11
1700,1DC_BCN,IXD_BCN,SKU_0185,524,9.0,0.133,0.756,0.087,511.42,road,completed,2024-11-11
1701,RDC_IBE,IXD_BCN,SKU_0115,502,10.1,0.084,0.116,0.011,105.92,road,completed,2024-11-11
1702,IXD_MAD,FC_MAD1,SKU_0177,850,4.6,0.109,0.694,0.062,735.25,road,completed,2024-11-11
1703,IXD_MAD,FC_MAD2,SKU_0241,576,5.5,0.068,0.571,0.041,391.68,road,completed,2024-11-11
1704,IXD_BCN,FC_BCN2,SKU_0148,300,4.3,0.062,0.665,0.088,244.5,road,completed,2024-11-11
1705,RDC_FRA,IXD_PAR,SKU_0059,621,8.6,0.085,0.517,0.085,426.63,road,completed,2024-11-11
1706,1DC_BCN,IXD_BCN,SKU_0135,536,10.1,0.12,0.085,0.044,133.46,road,completed,2024-11-11
1707,IXD_BCN,FC_BCN1,SKU_0171,805,6.0,0.099,0.323,0.039,371.11,road,completed,2024-11-11
1708,1DC_BCN,IXD_PAR,SKU_0065,167,6.9,0.139,0.355,0.074,94.86,road,completed,2024-11-11
1709,IXD_BER,FC_BER1,SKU_0184,275,5.7,0.046,0.33,0.034,112.75,road,completed,2024-11-11
1710,IXD_BER,FC_BER1,SKU_0008,858,6.3,0.051,0.526,0.029,519.95,road,completed,2024-11-11
1711,RDC_FRA,IXD_PAR,SKU_0054,583,7.3,0.033,0.392,0.098,304.91,road,completed,2024-11-11
1712,IXD_BCN,FC_BCN2,SKU_0219,881,3.8,0.128,0.185,0.045,315.4,road,completed,2024-11-11
1713,1DC_BCN,IXD_BER,SKU_0123,254,5.7,0.062,0.443,0.088,150.62,road,completed,2024-11-11
1714,1DC_CDG,IXD_PAR,SKU_0102,575,7.5,0.065,0.668,0.067,460.0,road,completed,2024-11-11
1715,IXD_BER,FC_BER1,SKU_0240,538,6.0,0.147,0.506,0.089,399.2,road,completed,2024-11-11
1716,1DC_MAD,IXD_MAD,SKU_0160,98,7.2,0.058,0.6,0.093,73.6,road,completed,2024-11-11
1717,RDC_LYS,IXD_PAR,SKU_0025,509,6.1,0.103,0.797,0.037,476.93,road,completed,2024-11-11
1718,IXD_PAR,FC_PAR2,SKU_0065,378,4.0,0.08,0.244,0.087,155.36,road,completed,2024-11-11
1719,IXD_PAR,FC_PAR1,SKU_0231,118,2.8,0.079,0.212,0.048,40.0,road,completed,2024-11-11
1720,IXD_BER,FC_BER1,SKU_0216,117,3.5,0.056,0.38,0.011,52.3,road,completed,2024-11-11
1721,1DC_CDG,IXD_PAR,SKU_0030,155,8.5,0.12,0.079,0.082,43.56,road,completed,2024-11-12
1722,1DC_BCN,IXD_BER,SKU_0096,710,8.5,0.13,0.625,0.048,570.13,road,completed,2024-11-12
1723,1DC_BCN,IXD_BCN,SKU_0186,592,8.2,0.11,0.123,0.055,170.5,road,completed,2024-11-12
1724,IXD_BCN,FC_BCN1,SKU_0208,164,3.4,0.087,0.226,0.097,67.24,road,completed,2024-11-12
1725,IXD_PAR,FC_MUN1,SKU_0038,175,7.6,0.076,0.499,0.08,114.62,road,completed,2024-11-12
1726,IXD_BER,FC_BER1,SKU_0058,305,1.7,0.093,0.77,0.049,278.16,road,completed,2024-11-12
1727,RDC_IBE,IXD_BCN,SKU_0189,352,6.4,0.116,0.084,0.043,85.54,road,completed,2024-11-12
1728,IXD_PAR,FC_PAR2,SKU_0148,89,3.5,0.072,0.378,0.055,44.95,road,completed,2024-11-12
1729,RDC_IBE,IXD_MAD,SKU_0037,471,6.3,0.038,0.502,0.087,295.32,road,completed,2024-11-12
1730,IXD_MAD,FC_MAD1,SKU_0024,514,5.1,0.037,0.489,0.055,298.63,road,completed,2024-11-12
1731,RDC_FRA,IXD_PAR,SKU_0226,47,9.6,0.15,0.629,0.033,38.16,road,completed,2024-11-12
1732,IXD_PAR,FC_PAR2,SKU_0119,100,4.0,0.069,0.119,0.063,25.1,road,completed,2024-11-12
1733,RDC_FRA,IXD_BER,SKU_0065,587,9.3,0.136,0.221,0.086,260.04,road,completed,2024-11-12
1734,RDC_LYS,IXD_PAR,SKU_0227,413,11.5,0.107,0.343,0.02,194.11,road,completed,2024-11-12
1735,1DC_MUC,IXD_PAR,SKU_0244,785,5.6,0.107,0.502,0.071,533.8,road,completed,2024-11-12
1736,IXD_BCN,FC_BCN1,SKU_0143,826,7.4,0.09,0.335,0.093,427.87,road,completed,2024-11-12
1737,IXD_BCN,FC_BCN1,SKU_0237,458,3.0,0.075,0.071,0.016,74.2,road,completed,2024-11-12
1738,RDC_FRA,IXD_BER,SKU_0147,375,8.4,0.125,0.119,0.065,115.88,road,completed,2024-11-12
1739,IXD_MAD,FC_MAD1,SKU_0084,217,1.0,0.15,0.793,0.08,221.99,road,completed,2024-11-12
1740,IXD_PAR,FC_PAR1,SKU_0005,706,4.5,0.088,0.322,0.015,300.05,road,completed,2024-11-12
1741,IXD_MAD,FC_MAD2,SKU_0078,790,4.3,0.116,0.339,0.017,372.88,road,completed,2024-11-12
1742,1DC_MUC,IXD_PAR,SKU_0073,190,8.6,0.116,0.706,0.097,174.61,road,completed,2024-11-12
1743,1DC_BCN,IXD_BCN,SKU_0080,84,6.3,0.069,0.585,0.016,56.28,road,completed,2024-11-12
1744,1DC_BCN,IXD_BCN,SKU_0203,844,8.9,0.032,0.562,0.014,513.15,road,completed,2024-11-12
1745,RDC_IBE,IXD_MAD,SKU_0210,838,10.1,0.091,0.383,0.08,464.25,road,completed,2024-11-12
1746,IXD_PAR,FC_PAR2,SKU_0059,499,3.9,0.082,0.606,0.072,379.24,road,completed,2024-11-12
1747,RDC_LYS,IXD_PAR,SKU_0006,583,6.8,0.101,0.281,0.022,235.53,road,completed,2024-11-12
1748,RDC_FRA,IXD_PAR,SKU_0248,811,6.1,0.119,0.195,0.045,291.15,road,completed,2024-11-12
1749,RDC_LYS,IXD_PAR,SKU_0050,262,12.4,0.143,0.751,0.056,248.9,rail,completed,2024-11-12
1750,IXD_PAR,FC_PAR1,SKU_0093,179,3.8,0.075,0.268,0.088,77.15,road,completed,2024-11-12
1751,1DC_CDG,IXD_PAR,SKU_0044,541,7.7,0.071,0.7,0.016,425.77,road,completed,2024-11-12
1752,1DC_BCN,IXD_BCN,SKU_0193,421,8.4,0.136,0.446,0.049,265.65,road,completed,2024-11-12
1753,RDC_IBE,IXD_MAD,SKU_0189,214,7.7,0.141,0.21,0.041,83.89,road,completed,2024-11-13
1754,RDC_IBE,IXD_BCN,SKU_0028,99,10.1,0.059,0.155,0.029,24.06,road,completed,2024-11-13
1755,IXD_BER,FC_BER1,SKU_0184,724,5.5,0.104,0.434,0.077,445.26,road,completed,2024-11-13
1756,RDC_IBE,IXD_BCN,SKU_0190,399,8.4,0.141,0.107,0.021,107.33,road,completed,2024-11-13
1757,RDC_IBE,IXD_BCN,SKU_0242,606,7.6,0.096,0.547,0.014,398.14,road,completed,2024-11-13
1758,RDC_FRA,IXD_PAR,SKU_0227,244,9.0,0.129,0.191,0.082,98.09,road,completed,2024-11-13
1759,IXD_BCN,FC_BCN2,SKU_0211,41,6.0,0.049,0.694,0.084,33.91,road,completed,2024-11-13
1760,IXD_MAD,FC_MAD1,SKU_0169,699,3.8,0.095,0.249,0.028,260.03,road,completed,2024-11-13
1761,IXD_PAR,FC_PAR2,SKU_0046,575,1.9,0.06,0.757,0.055,501.4,road,completed,2024-11-13
1762,IXD_BCN,FC_BCN1,SKU_0139,557,5.6,0.109,0.665,0.049,458.41,road,completed,2024-11-13
1763,IXD_BCN,FC_BCN1,SKU_0105,589,3.9,0.089,0.089,0.035,125.46,road,completed,2024-11-13
1764,IXD_BER,FC_BER1,SKU_0070,182,6.0,0.142,0.447,0.099,125.22,road,completed,2024-11-13
1765,IXD_BER,FC_BER1,SKU_0132,299,3.0,0.033,0.594,0.08,211.39,road,completed,2024-11-13
1766,IXD_MAD,FC_MAD1,SKU_0008,168,1.6,0.139,0.242,0.023,67.87,road,completed,2024-11-13
1767,IXD_MAD,FC_MAD1,SKU_0142,616,2.7,0.096,0.118,0.052,163.86,road,completed,2024-11-13
1768,IXD_MAD,FC_MAD2,SKU_0049,682,2.8,0.07,0.517,0.042,428.98,road,completed,2024-11-13
1769,IXD_BER,FC_BER1,SKU_0174,557,1.8,0.116,0.13,0.015,145.38,road,completed,2024-11-13
1770,IXD_MAD,FC_MAD2,SKU_0138,890,4.0,0.063,0.231,0.051,307.05,road,completed,2024-11-13
1771,1DC_MAD,IXD_MAD,SKU_0233,446,9.9,0.053,0.245,0.071,164.57,road,completed,2024-11-13
1772,RDC_IBE,IXD_BCN,SKU_0019,505,6.7,0.101,0.356,0.018,239.88,road,completed,2024-11-13
1773,IXD_PAR,FC_PAR1,SKU_0169,454,6.2,0.077,0.44,0.034,250.15,road,completed,2024-11-13
1774,IXD_BCN,FC_BCN1,SKU_0121,145,4.4,0.044,0.243,0.011,43.21,road,completed,2024-11-14
1775,RDC_IBE,IXD_MAD,SKU_0169,239,8.6,0.129,0.305,0.085,124.04,road,completed,2024-11-14
1776,RDC_FRA,IXD_BER,SKU_0097,379,5.6,0.051,0.716,0.063,314.57,road,completed,2024-11-14
1777,RDC_LYS,IXD_PAR,SKU_0153,707,8.1,0.066,0.211,0.012,204.32,road,completed,2024-11-14
1778,IXD_PAR,FC_PAR1,SKU_0137,693,3.3,0.116,0.1,0.02,163.55,road,completed,2024-11-14
1779,IXD_PAR,FC_PAR1,SKU_0113,785,1.8,0.068,0.352,0.096,405.06,road,completed,2024-11-14
1780,RDC_FRA,IXD_BER,SKU_0204,464,6.7,0.106,0.733,0.062,418.06,road,completed,2024-11-14
1781,RDC_FRA,IXD_PAR,SKU_0166,825,7.2,0.036,0.368,0.097,413.32,road,completed,2024-11-14
1782,IXD_BCN,FC_BCN1,SKU_0120,301,1.6,0.06,0.196,0.094,105.35,road,completed,2024-11-14
1783,1DC_BCN,IXD_PAR,SKU_0083,366,9.8,0.07,0.072,0.073,78.69,road,completed,2024-11-14
1784,1DC_MAD,IXD_MAD,SKU_0050,855,11.1,0.134,0.799,0.077,863.55,road,completed,2024-11-14
1785,RDC_FRA,IXD_PAR,SKU_0250,720,8.1,0.088,0.267,0.095,324.0,road,completed,2024-11-14
1786,RDC_IBE,IXD_MAD,SKU_0129,538,7.0,0.032,0.159,0.09,151.18,road,completed,2024-11-14
1787,RDC_IBE,IXD_BCN,SKU_0085,783,10.4,0.092,0.29,0.088,368.01,road,completed,2024-11-14
1788,1DC_BCN,IXD_BER,SKU_0232,193,8.7,0.083,0.768,0.057,175.24,road,completed,2024-11-14
1789,IXD_PAR,FC_PAR2,SKU_0122,546,4.6,0.113,0.261,0.023,216.76,road,completed,2024-11-14
1790,IXD_BCN,FC_BCN1,SKU_0215,317,5.7,0.041,0.439,0.045,166.43,road,completed,2024-11-14
1791,IXD_MAD,FC_MAD1,SKU_0043,428,5.9,0.057,0.278,0.017,150.66,road,completed,2024-11-14
1792,IXD_BCN,FC_BCN2,SKU_0145,468,4.6,0.061,0.462,0.017,252.72,road,completed,2024-11-14
1793,IXD_MAD,FC_MAD1,SKU_0021,682,2.5,0.073,0.726,0.077,597.43,road,completed,2024-11-14
1794,RDC_IBE,IXD_BCN,SKU_0193,132,7.0,0.119,0.47,0.023,80.78,road,completed,2024-11-14
1795,RDC_FRA,IXD_BER,SKU_0070,234,7.5,0.125,0.247,0.031,94.3,road,completed,2024-11-14
1796,1DC_BCN,IXD_PAR,SKU_0137,837,7.8,0.106,0.619,0.039,639.47,road,completed,2024-11-14
1797,IXD_PAR,FC_PAR1,SKU_0248,256,2.3,0.131,0.264,0.051,114.18,road,completed,2024-11-14
1798,IXD_PAR,FC_PAR1,SKU_0048,479,3.8,0.085,0.743,0.021,406.67,road,completed,2024-11-14
1799,IXD_BCN,FC_BCN1,SKU_0019,151,6.2,0.06,0.368,0.056,73.08,road,completed,2024-11-14
1800,1DC_MAD,IXD_MAD,SKU_0085,383,8.2,0.049,0.215,0.032,113.37,road,completed,2024-11-14
1801,IXD_PAR,FC_MUN1,SKU_0170,738,6.7,0.143,0.253,0.019,306.27,road,completed,2024-11-14
1802,IXD_PAR,FC_PAR2,SKU_0022,241,3.2,0.059,0.473,0.089,149.66,road,completed,2024-11-14
1803,IXD_BCN,FC_BCN1,SKU_0063,150,4.6,0.137,0.393,0.039,85.35,road,completed,2024-11-14
1804,IXD_PAR,FC_PAR2,SKU_0185,533,3.4,0.064,0.101,0.01,93.27,road,completed,2024-11-14
1805,IXD_PAR,FC_MUN1,SKU_0118,437,6.8,0.115,0.102,0.061,121.49,road,completed,2024-11-14
1806,IXD_BER,FC_BER1,SKU_0176,472,1.5,0.098,0.19,0.093,179.83,road,completed,2024-11-14
1807,IXD_MAD,FC_MAD2,SKU_0164,751,2.8,0.034,0.634,0.087,567.0,road,completed,2024-11-14
1808,RDC_FRA,IXD_PAR,SKU_0183,890,6.3,0.142,0.76,0.067,862.41,road,completed,2024-11-14
1809,IXD_BCN,FC_BCN1,SKU_0169,766,3.0,0.099,0.791,0.095,754.51,road,completed,2024-11-14
1810,RDC_IBE,IXD_MAD,SKU_0226,33,10.5,0.078,0.148,0.01,7.79,road,completed,2024-11-15
1811,1DC_MAD,IXD_MAD,SKU_0157,362,10.1,0.125,0.162,0.097,139.01,road,completed,2024-11-15
1812,IXD_BER,FC_BER1,SKU_0199,424,1.0,0.141,0.358,0.09,249.74,road,completed,2024-11-15
1813,RDC_IBE,IXD_MAD,SKU_0240,679,8.8,0.14,0.297,0.043,325.92,road,completed,2024-11-15
1814,IXD_BER,FC_BER1,SKU_0189,554,5.9,0.065,0.705,0.086,474.22,road,completed,2024-11-15
1815,IXD_BCN,FC_BCN1,SKU_0148,359,1.9,0.061,0.265,0.011,120.98,road,completed,2024-11-15
1816,1DC_MAD,IXD_MAD,SKU_0058,331,8.8,0.084,0.781,0.097,318.42,road,completed,2024-11-15
1817,IXD_MAD,FC_MAD1,SKU_0050,712,3.0,0.09,0.435,0.081,431.47,road,completed,2024-11-15
1818,IXD_MAD,FC_MAD2,SKU_0222,202,2.9,0.094,0.7,0.084,177.36,road,completed,2024-11-15
1819,IXD_BER,FC_BER1,SKU_0082,523,2.3,0.057,0.565,0.04,346.23,road,completed,2024-11-15
1820,IXD_PAR,FC_MUN1,SKU_0216,131,4.4,0.088,0.114,0.087,37.86,road,completed,2024-11-15
1821,IXD_BCN,FC_BCN1,SKU_0099,25,4.8,0.051,0.188,0.034,6.83,road,completed,2024-11-15
1822,RDC_IBE,IXD_BCN,SKU_0044,676,10.5,0.058,0.684,0.087,560.4,road,completed,2024-11-15
